Provider,PotentialFraud,IP_TotalClaimAmt_x,IP_TotalClaimAmt_y,IP_TotalLOS_x,IP_TotalLOS_y,IP_TotalDeductible_y,IP_TotalDeductible_x,IP_ClaimCount_x,IP_ClaimCount_y,UniquePatients,UniqueCounties,OP_TotalClaimAmt,OP_ClaimCount,IP_UniqueOperatingPhys_y,IP_UniqueOperatingPhys_x,OP_TotalDeductible,IP_UniqueOtherPhys_x,IP_UniqueOtherPhys_y,IP_UniqueAttendingPhys_x,IP_UniqueAttendingPhys_y,UniqueStates,OP_UniqueOperatingPhys,OP_UniqueAttendingPhys,OP_UniqueOtherPhys,IP_StdClaimAmt_x,IP_StdClaimAmt_y,AvgIPAnnualReimb,IP_AvgClaimAmt_x,IP_AvgClaimAmt_y,IP_AvgLOS_y,IP_AvgLOS_x,OP_StdClaimAmt,PctKidneyDisease,OP_AvgClaimAmt,OP_AvgDeductible,PctHeartfailure,OP_MedianClaimAmt,StdPatientAge,IP_MedianLOS_y,IP_MedianLOS_x,PctDiabetes,PctAlzheimer,IP_MedianClaimAmt_x,IP_MedianClaimAmt_y
PRV56308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,5030.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,3.0,7937.253933193771,7937.253933193771,3338.8888888888887,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,534.6409565128287,0.2222222222222222,335.3333333333333,0.0,0.5555555555555556,90.0,4.663328513528748,4.0,4.0,0.5555555555555556,0.5555555555555556,7000.0,7000.0
PRV56309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1320.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,7937.253933193771,7937.253933193771,5000.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,658.4831053261731,1.0,440.0,0.0,0.3333333333333333,80.0,20.130944016482353,4.0,4.0,0.6666666666666666,0.3333333333333333,7000.0,7000.0
PRV56310,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,7937.253933193771,7937.253933193771,6000.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,517.8553338098865,1.0,80.0,0.0,1.0,80.0,12.65418930687249,4.0,4.0,1.0,1.0,7000.0,7000.0
PRV56311,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,7670.0,19.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,7937.253933193771,7937.253933193771,2700.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,654.728192342405,0.1,403.6842105263158,5.2631578947368425,0.5,100.0,13.34774484552517,4.0,4.0,0.5,0.2,7000.0,7000.0
PRV56313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,7937.253933193771,7937.253933193771,9573.333333333334,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,32.145502536643185,0.6666666666666666,33.333333333333336,0.0,1.0,20.0,9.467773969129562,4.0,4.0,0.3333333333333333,0.3333333333333333,7000.0,7000.0
PRV56314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,3740.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,3.0,1.0,7937.253933193771,7937.253933193771,3500.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,727.515341026271,0.25,467.5,0.0,0.5,250.0,16.95223136361353,4.0,4.0,0.5,0.125,7000.0,7000.0
PRV56316,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4450.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,2.0,7937.253933193771,7937.253933193771,7532.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,824.7767374669746,0.4,741.6666666666666,0.0,0.6,450.0,5.7786240595279805,4.0,4.0,0.8,0.8,7000.0,7000.0
PRV56317,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.0,1.0,7937.253933193771,7937.253933193771,3575.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,7.0710678118654755,0.5,5.0,0.0,0.5,5.0,19.620882210337196,4.0,4.0,1.0,0.5,7000.0,7000.0
PRV56318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,7937.253933193771,7937.253933193771,0.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,517.8553338098865,0.0,200.0,0.0,1.0,200.0,12.65418930687249,4.0,4.0,1.0,1.0,7000.0,7000.0
PRV56319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,6480.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,7937.253933193771,7937.253933193771,2601.6666666666665,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,912.449506857285,0.3333333333333333,498.46153846153845,0.0,0.5,100.0,8.374256190478146,4.0,4.0,0.6666666666666666,0.6666666666666666,7000.0,7000.0
PRV56321,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,3910.0,7.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1,1.0,2.0,2.0,7937.253933193771,7937.253933193771,7500.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,966.2026801078638,0.16666666666666666,558.5714285714286,2.857142857142857,0.5,100.0,12.471506597585208,4.0,4.0,0.6666666666666666,0.0,7000.0,7000.0
PRV56322,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1,6800.0,37.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,1,2.0,3.0,3.0,7937.253933193771,7937.253933193771,3628.1481481481483,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,339.5205062646057,0.3333333333333333,183.78378378378378,5.945945945945946,0.6296296296296297,70.0,13.19303795964522,4.0,4.0,0.5925925925925926,0.37037037037037035,7000.0,7000.0
PRV56324,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,7937.253933193771,7937.253933193771,57200.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,517.8553338098865,1.0,100.0,0.0,0.0,100.0,12.65418930687249,4.0,4.0,1.0,0.0,7000.0,7000.0
PRV56328,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2,2100.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,3.0,7937.253933193771,7937.253933193771,7016.923076923077,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,147.26070176973315,0.3076923076923077,140.0,0.0,0.46153846153846156,100.0,8.611801929582567,4.0,4.0,0.6153846153846154,0.46153846153846156,7000.0,7000.0
PRV56329,0,177000.0,177000.0,80.0,80.0,14952.0,14952.0,14.0,14.0,13,6,0.0,0.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,1,0.0,0.0,0.0,7571.273064959144,7571.273064959144,19190.76923076923,12642.857142857143,12642.857142857143,5.714285714285714,5.714285714285714,517.8553338098865,0.5384615384615384,265.1538461538462,1.9866845940319222,0.5384615384615384,80.0,13.441410095041261,5.0,5.0,0.9230769230769231,0.3076923076923077,11500.0,11500.0
PRV56330,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,3130.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,2.0,7937.253933193771,7937.253933193771,1880.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,271.04658271227106,0.4,195.625,0.0,0.4666666666666667,80.0,14.611973938744596,4.0,4.0,0.6666666666666666,0.26666666666666666,7000.0,7000.0
PRV56331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,7937.253933193771,7937.253933193771,0.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,517.8553338098865,1.0,10.0,0.0,0.0,10.0,12.65418930687249,4.0,4.0,1.0,0.0,7000.0,7000.0
PRV56333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,2,11600.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,2.0,7937.253933193771,7937.253933193771,3503.3333333333335,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,644.3221144925557,0.45454545454545453,276.1904761904762,0.0,0.48484848484848486,60.0,12.488103293219755,4.0,4.0,0.696969696969697,0.5454545454545454,7000.0,7000.0
PRV56334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,670.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,7937.253933193771,7937.253933193771,0.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,92.72655652893773,0.25,83.75,0.0,0.5,60.0,9.736659889150527,4.0,4.0,0.75,0.125,7000.0,7000.0
PRV56335,0,156000.0,156000.0,90.0,90.0,19224.0,19224.0,18.0,18.0,18,6,0.0,0.0,4.0,4.0,0.0,1.0,1.0,3.0,3.0,2,0.0,0.0,0.0,6677.442271867099,6677.442271867099,11736.111111111111,8666.666666666666,8666.666666666666,5.0,5.0,517.8553338098865,0.5,265.1538461538462,1.9866845940319222,0.5555555555555556,80.0,8.57209960930099,4.0,4.0,0.7777777777777778,0.4444444444444444,7000.0,7000.0
PRV56336,0,237000.0,237000.0,96.0,96.0,22428.0,22428.0,21.0,21.0,21,4,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,9701.251760174338,9701.251760174338,14329.047619047618,11285.714285714286,11285.714285714286,4.571428571428571,4.571428571428571,517.8553338098865,0.6190476190476191,265.1538461538462,1.9866845940319222,0.5714285714285714,80.0,10.539893243449121,4.0,4.0,0.7619047619047619,0.42857142857142855,9000.0,9000.0
PRV56337,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,180.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,7937.253933193771,7937.253933193771,6500.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,14.142135623730951,0.0,90.0,15.0,0.5,90.0,14.612572168093253,4.0,4.0,1.0,1.0,7000.0,7000.0
PRV56338,0,97400.0,97400.0,52.0,52.0,10680.0,10680.0,10.0,10.0,10,3,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,8017.231442337187,8017.231442337187,15258.0,9740.0,9740.0,5.2,5.2,517.8553338098865,0.6,265.1538461538462,1.9866845940319222,0.8,80.0,12.620465257585419,4.0,4.0,0.7,0.6,7000.0,7000.0
PRV56339,0,9000.0,9000.0,3.0,3.0,1068.0,1068.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,7937.253933193771,7937.253933193771,9000.0,9000.0,9000.0,3.0,3.0,517.8553338098865,1.0,265.1538461538462,1.9866845940319222,1.0,80.0,12.65418930687249,3.0,3.0,1.0,0.0,9000.0,9000.0
PRV56340,0,57000.0,57000.0,18.0,18.0,3204.0,3204.0,3.0,3.0,3,2,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,25119.71337416094,25119.71337416094,24480.0,19000.0,19000.0,6.0,6.0,517.8553338098865,0.6666666666666666,265.1538461538462,1.9866845940319222,0.6666666666666666,80.0,16.538189166524855,4.0,4.0,1.0,1.0,5000.0,5000.0
PRV56341,0,18000.0,18000.0,5.0,5.0,1068.0,1068.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,7937.253933193771,7937.253933193771,21210.0,18000.0,18000.0,5.0,5.0,517.8553338098865,0.0,265.1538461538462,1.9866845940319222,0.0,80.0,12.65418930687249,5.0,5.0,1.0,0.0,18000.0,18000.0
PRV56342,0,52000.0,52000.0,13.0,13.0,5340.0,5340.0,5.0,5.0,5,3,0.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,2,0.0,0.0,0.0,5941.3803110051795,5941.3803110051795,19246.0,10400.0,10400.0,2.6,2.6,517.8553338098865,0.2,265.1538461538462,1.9866845940319222,0.2,80.0,6.58359235190437,2.0,2.0,0.6,0.2,10000.0,10000.0
PRV56344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4,3520.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.0,5.0,4.0,7937.253933193771,7937.253933193771,1700.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,517.2233560078275,0.0,320.0,0.0,0.4,90.0,14.306835361338422,4.0,4.0,0.5,0.6,7000.0,7000.0
PRV56345,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243,47,134510.0,572.0,0.0,0.0,2140.0,0.0,0.0,0.0,0.0,5,8.0,10.0,6.0,7937.253933193771,7937.253933193771,2897.201646090535,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,469.8285371912828,0.31275720164609055,235.15734265734267,3.7412587412587412,0.4609053497942387,70.0,12.572076287662021,4.0,4.0,0.5679012345679012,0.37037037037037035,7000.0,7000.0
PRV56346,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,9,16050.0,42.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,1,5.0,14.0,6.0,7937.253933193771,7937.253933193771,3155.2,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,765.6323250378456,0.44,382.14285714285717,3.3333333333333335,0.44,90.0,12.658744850307023,4.0,4.0,0.68,0.32,7000.0,7000.0
PRV56347,0,95000.0,95000.0,40.0,40.0,9612.0,9612.0,9.0,9.0,43,18,11110.0,42.0,2.0,2.0,230.0,1.0,1.0,2.0,2.0,3,9.0,19.0,14.0,12400.71682515885,12400.71682515885,6760.697674418605,10555.555555555555,10555.555555555555,4.444444444444445,4.444444444444445,468.917811618866,0.3953488372093023,264.5238095238095,5.476190476190476,0.5116279069767442,70.0,13.957511200691032,5.0,5.0,0.7906976744186046,0.5116279069767442,5000.0,5000.0
PRV56348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,11,11200.0,58.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,2,7.0,28.0,13.0,7937.253933193771,7937.253933193771,5568.611111111111,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,347.4882650879964,0.4722222222222222,193.10344827586206,3.793103448275862,0.6666666666666666,70.0,8.651561968984863,4.0,4.0,0.5833333333333334,0.4166666666666667,7000.0,7000.0
PRV56349,0,277000.0,277000.0,120.0,120.0,30972.0,30972.0,31.0,31.0,51,19,11280.0,30.0,11.0,11.0,90.0,1.0,1.0,14.0,14.0,7,6.0,22.0,10.0,8574.907128247192,8574.907128247192,7940.392156862745,8935.483870967742,8935.483870967742,3.870967741935484,3.870967741935484,712.6957081488515,0.43137254901960786,376.0,3.0,0.6470588235294118,70.0,9.489988338515476,3.0,3.0,0.6470588235294118,0.35294117647058826,6000.0,6000.0
PRV56350,1,780000.0,780000.0,349.0,349.0,69420.0,69420.0,66.0,66.0,119,44,32530.0,92.0,28.0,28.0,110.0,11.0,11.0,42.0,42.0,7,6.0,47.0,19.0,10795.881110453607,10795.881110453607,9421.26050420168,11818.181818181818,11818.181818181818,5.287878787878788,5.287878787878788,652.1302059729205,0.3949579831932773,353.5869565217391,1.1956521739130435,0.6134453781512605,80.0,12.594543656762681,4.0,4.0,0.680672268907563,0.35294117647058826,8000.0,8000.0
PRV56351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,9,10920.0,29.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,3,6.0,13.0,5.0,7937.253933193771,7937.253933193771,10084.70588235294,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,663.0033174990741,0.5882352941176471,376.55172413793105,3.103448275862069,0.8235294117647058,80.0,14.782901099519288,4.0,4.0,0.8235294117647058,0.47058823529411764,7000.0,7000.0
PRV56352,0,35000.0,35000.0,34.0,34.0,4272.0,4272.0,4.0,4.0,22,12,2730.0,20.0,1.0,1.0,40.0,0.0,0.0,2.0,2.0,2,5.0,13.0,8.0,6898.067362191626,6898.067362191626,5680.909090909091,8750.0,8750.0,8.5,8.5,155.09844072649304,0.3181818181818182,136.5,2.0,0.4090909090909091,75.0,10.817381505050163,5.5,5.5,0.5454545454545454,0.36363636363636365,7000.0,7000.0
PRV56353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,15,29340.0,96.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,2,9.0,25.0,21.0,7937.253933193771,7937.253933193771,2520.217391304348,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,816.2066463057528,0.41304347826086957,305.625,3.3333333333333335,0.5,70.0,14.128279765575769,4.0,4.0,0.6739130434782609,0.34782608695652173,7000.0,7000.0
PRV56354,0,67000.0,67000.0,17.0,17.0,3204.0,3204.0,3.0,3.0,9,5,3470.0,8.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,2,1.0,4.0,3.0,30038.86371574886,30038.86371574886,8308.888888888889,22333.333333333332,22333.333333333332,5.666666666666667,5.666666666666667,1118.327034969135,0.2222222222222222,433.75,0.0,0.6666666666666666,25.0,16.18424234504056,6.0,6.0,0.6666666666666666,0.3333333333333333,6000.0,6000.0
PRV56355,0,43000.0,43000.0,17.0,17.0,4272.0,4272.0,4.0,4.0,35,11,33130.0,111.0,3.0,3.0,320.0,1.0,1.0,2.0,2.0,1,9.0,16.0,13.0,9945.685831890461,9945.685831890461,3672.285714285714,10750.0,10750.0,4.25,4.25,611.0887425484545,0.2857142857142857,298.4684684684685,2.8828828828828827,0.4857142857142857,80.0,7.983320154268084,4.5,4.5,0.6,0.22857142857142856,8000.0,8000.0
PRV56357,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,5,1690.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,6.0,4.0,7937.253933193771,7937.253933193771,2638.4615384615386,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,126.5421537143519,0.38461538461538464,105.625,0.0,0.5384615384615384,60.0,12.444981789936511,4.0,4.0,0.8461538461538461,0.38461538461538464,7000.0,7000.0
PRV56358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,240.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,4.0,1.0,7937.253933193771,7937.253933193771,0.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,40.824829046386306,0.25,60.0,0.0,0.25,60.0,14.946557605773267,4.0,4.0,0.75,0.25,7000.0,7000.0
PRV56360,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,6,25060.0,78.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,4,5.0,6.0,5.0,7937.253933193771,7937.253933193771,4506.470588235294,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,541.1180320491312,0.29411764705882354,321.28205128205127,0.6410256410256411,0.5588235294117647,95.0,12.875163718934315,4.0,4.0,0.5,0.4117647058823529,7000.0,7000.0
PRV56361,1,53000.0,53000.0,32.0,32.0,7476.0,7476.0,7.0,7.0,51,12,52550.0,107.0,2.0,2.0,210.0,2.0,2.0,4.0,4.0,3,8.0,17.0,12.0,4035.5562548072958,4035.5562548072958,3269.2156862745096,7571.428571428572,7571.428571428572,4.571428571428571,4.571428571428571,814.1048181352021,0.3137254901960784,491.1214953271028,1.9626168224299065,0.43137254901960786,90.0,11.524271419778556,3.0,3.0,0.6078431372549019,0.3137254901960784,10000.0,10000.0
PRV56362,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,22,13210.0,60.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,3,8.0,18.0,12.0,7937.253933193771,7937.253933193771,5365.098039215686,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,541.6687700958726,0.43137254901960786,220.16666666666666,4.833333333333333,0.5294117647058824,60.0,10.710055424885747,4.0,4.0,0.6274509803921569,0.35294117647058826,7000.0,7000.0
PRV56363,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,10420.0,19.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,7937.253933193771,7937.253933193771,8235.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,1046.9652607942355,0.5,548.421052631579,14.736842105263158,0.625,60.0,10.361060636190537,4.0,4.0,0.75,0.375,7000.0,7000.0
PRV56364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,4,31280.0,79.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,7937.253933193771,7937.253933193771,939.2857142857143,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,728.0946666178007,0.2857142857142857,395.9493670886076,4.050632911392405,0.35714285714285715,80.0,9.578501845504414,4.0,4.0,0.42857142857142855,0.42857142857142855,7000.0,7000.0
PRV56366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,1880.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,2.0,7937.253933193771,7937.253933193771,1000.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,390.4947004904306,0.625,208.88888888888889,0.0,0.5,50.0,17.75681854689471,4.0,4.0,0.5,0.375,7000.0,7000.0
PRV56367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,10550.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,4.0,4.0,7937.253933193771,7937.253933193771,17.142857142857142,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,516.1023310949256,0.5,234.44444444444446,0.0,0.5,80.0,14.120988489302494,4.0,4.0,0.6428571428571429,0.2857142857142857,7000.0,7000.0
PRV56368,0,4000.0,4000.0,4.0,4.0,1068.0,1068.0,1.0,1.0,12,3,5050.0,33.0,0.0,0.0,40.0,0.0,0.0,1.0,1.0,1,2.0,6.0,7.0,7937.253933193771,7937.253933193771,1088.3333333333333,4000.0,4000.0,4.0,4.0,215.21043260732114,0.3333333333333333,153.03030303030303,1.2121212121212122,0.16666666666666666,80.0,12.145452077380849,4.0,4.0,0.5833333333333334,0.3333333333333333,4000.0,4000.0
PRV56369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,7937.253933193771,7937.253933193771,0.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,517.8553338098865,1.0,80.0,0.0,1.0,80.0,12.65418930687249,4.0,4.0,1.0,0.0,7000.0,7000.0
PRV56370,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1620.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.0,2.0,7937.253933193771,7937.253933193771,0.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,143.87494569938158,0.0,180.0,0.0,0.3333333333333333,100.0,20.88274960220655,4.0,4.0,0.0,0.3333333333333333,7000.0,7000.0
PRV56373,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,7937.253933193771,7937.253933193771,0.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,517.8553338098865,0.0,10.0,0.0,1.0,10.0,12.65418930687249,4.0,4.0,1.0,1.0,7000.0,7000.0
PRV56374,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,7570.0,25.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,2,5.0,6.0,4.0,7937.253933193771,7937.253933193771,3003.6363636363635,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,501.67652260528735,0.2727272727272727,302.8,15.6,0.7272727272727273,70.0,9.918322256665483,4.0,4.0,0.7272727272727273,0.2727272727272727,7000.0,7000.0
PRV56375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,3,15220.0,54.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,1,4.0,4.0,3.0,7937.253933193771,7937.253933193771,862.0689655172414,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,590.0210232073894,0.27586206896551724,281.85185185185185,7.222222222222222,0.3793103448275862,70.0,15.126797350267362,4.0,4.0,0.5172413793103449,0.41379310344827586,7000.0,7000.0
PRV56376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,10780.0,20.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,1,2.0,6.0,4.0,7937.253933193771,7937.253933193771,3600.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,1508.442556867321,0.2,539.0,3.5,0.2,150.0,12.930783445021872,4.0,4.0,0.4,0.1,7000.0,7000.0
PRV56377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,7937.253933193771,7937.253933193771,0.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,517.8553338098865,0.0,60.0,0.0,0.0,60.0,12.65418930687249,4.0,4.0,1.0,0.0,7000.0,7000.0
PRV56378,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3,4480.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,7937.253933193771,7937.253933193771,0.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,173.9317626671912,0.3684210526315789,144.51612903225808,0.0,0.5263157894736842,60.0,13.960305317796452,4.0,4.0,0.6842105263157895,0.3684210526315789,7000.0,7000.0
PRV56379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,3,16520.0,53.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,2,5.0,11.0,9.0,7937.253933193771,7937.253933193771,3588.846153846154,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,738.4800811048862,0.2692307692307692,311.6981132075472,1.1320754716981132,0.4230769230769231,60.0,15.191201463984715,4.0,4.0,0.4230769230769231,0.2692307692307692,7000.0,7000.0
PRV56380,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,6040.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,2.0,7937.253933193771,7937.253933193771,0.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,313.95707926251265,0.4,287.6190476190476,0.0,0.6,100.0,13.713350333817436,4.0,4.0,0.9,0.2,7000.0,7000.0
